cik,company,form,date,filing_index_url
2014995,"ID Funds 3 - Pepper 4, a series of ID Funds 3 LLC",D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2014995/000201499524000001/primary_doc.xml
2014996,"1145 Forrest Investors, LLC",D,2024-03-18,https://www.sec.gov/Archives/edgar/data/2014996/000201499624000001/primary_doc.xml
2014998,"Peregren Latigo GP, LLC",D,2024-03-08,https://www.sec.gov/Archives/edgar/data/2014998/000201499824000001/primary_doc.xml
2015004,"Target Global Selected Opportunities, LLC - Series Bohrium",D,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015004/000201500424000001/primary_doc.xml
2015032,"Full Glass Wine Co., LLC",D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015032/000201503224000001/primary_doc.xml
2015033,Handsome Flip Fund 1 LLC,D,2024-03-22,https://www.sec.gov/Archives/edgar/data/2015033/000201503324000001/primary_doc.xml
2015043,"Mulberry Buffered Equity I, LLC",D,2024-03-27,https://www.sec.gov/Archives/edgar/data/2015043/000201504324000001/primary_doc.xml
2015047,PG Football LLC,D,2024-03-19,https://www.sec.gov/Archives/edgar/data/2015047/000201504724000001/primary_doc.xml
2015054,"CV SPV IV, LLC",D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015054/000201505424000001/primary_doc.xml
2015059,Gregory Lane MHP LLC,D,2024-03-11,https://www.sec.gov/Archives/edgar/data/2015059/000201505924000002/primary_doc.xml
2015066,Canyon MHP LLC,D,2024-03-11,https://www.sec.gov/Archives/edgar/data/2015066/000201505924000003/primary_doc.xml
2015068,DCP DIVERSIFIED FUND LLC,D/A,2024-03-12,https://www.sec.gov/Archives/edgar/data/2015068/000201506824000002/primary_doc.xml
2015068,DCP DIVERSIFIED FUND LLC,D,2024-03-12,https://www.sec.gov/Archives/edgar/data/2015068/000201506824000001/primary_doc.xml
2015070,Medinvest 1 LLC,D,2024-03-12,https://www.sec.gov/Archives/edgar/data/2015070/000201507024000001/primary_doc.xml
2015072,RealSource Advisor Holdings LLC,D,2024-03-11,https://www.sec.gov/Archives/edgar/data/2015072/000201507224000001/primary_doc.xml
2015074,Oakley Capital- LSC-Cortland Copperleaf-2 LLC,D,2024-03-12,https://www.sec.gov/Archives/edgar/data/2015074/000201507424000001/primary_doc.xml
2015076,"Coastal Sealy Industrial Fund, LLC",D,2024-03-12,https://www.sec.gov/Archives/edgar/data/2015076/000201507624000001/primary_doc.xml
2015077,Northfield Search Partners LLC,D,2024-03-11,https://www.sec.gov/Archives/edgar/data/2015077/000201507724000001/primary_doc.xml
2015078,Evergreen Cortland LLC,D,2024-03-12,https://www.sec.gov/Archives/edgar/data/2015078/000201507824000001/primary_doc.xml
2015079,Blue Logistics TopCo LLC,D,2024-03-19,https://www.sec.gov/Archives/edgar/data/2015079/000201509924000003/primary_doc.xml
2015081,AAA Lend LLC,D,2024-03-12,https://www.sec.gov/Archives/edgar/data/2015081/000201508124000001/primary_doc.xml
2015099,Blue Logistics SPV I LLC,D,2024-03-19,https://www.sec.gov/Archives/edgar/data/2015099/000201509924000001/primary_doc.xml
2015101,"Madison Melbourne Preferred Investors, LLC",D,2024-03-11,https://www.sec.gov/Archives/edgar/data/2015101/000201510124000001/primary_doc.xml
2015107,1667 ALLESANDRO LLC,D,2024-03-21,https://www.sec.gov/Archives/edgar/data/2015107/000201510724000001/primary_doc.xml
2015116,AG19 LLC,D,2024-03-22,https://www.sec.gov/Archives/edgar/data/2015116/000201511624000001/primary_doc.xml
2015117,PSC Ambassadors Fund 2024 LLC,D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015117/000201511724000008/primary_doc.xml
2015121,"Whitetail Ridge Elkhart Lake, LLC",D,2024-03-11,https://www.sec.gov/Archives/edgar/data/2015121/000201512124000003/primary_doc.xml
2015133,"Anna Real Estate Partners, LLC",D,2024-03-21,https://www.sec.gov/Archives/edgar/data/2015133/000201513324000002/primary_doc.xml
2015137,Sandlot Family & Friends SAFE 2022 a Series of CGF2021 LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015137/000201513724000001/primary_doc.xml
2015138,ZAS Syndicate HMR Feb 2024 a Series of CGF2021 LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015138/000201513824000001/primary_doc.xml
2015139,GSBackers Kyte Fund II a Series of CGF2021 LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015139/000201513924000001/primary_doc.xml
2015144,FF Betr Fund 3 a Series of Florida Funders Hidden Treasures LLC,D,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015144/000201514424000001/primary_doc.xml
2015146,"Merlyn Jan 2024, a Series of LEYDEN OPPORTUNITIES FUND LLC",D,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015146/000201514624000001/primary_doc.xml
2015147,Geltr Inc Feb 2024 a Series of CGF2021 LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015147/000201514724000001/primary_doc.xml
2015148,Two Chairs C a Series of What If Ventures Master LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015148/000201514824000001/primary_doc.xml
2015150,Rinks SpaceX Jan 2024 a Series of CGF2021 LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015150/000201515024000001/primary_doc.xml
2015151,X Series FA II a Series of CGF2021 LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015151/000201515124000001/primary_doc.xml
2015152,Wellness Growth Ventures GN a Series of CGF2021 LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015152/000201515224000001/primary_doc.xml
2015153,Anthropic February 2024 a Series of CGF2021 LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015153/000201515324000001/primary_doc.xml
2015154,Voyager Space Feb 2024 a Series of CGF2021 LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015154/000201515424000001/primary_doc.xml
2015155,Kindbody 2024 a Series of What If Ventures Master LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015155/000201515524000001/primary_doc.xml
2015156,FC Algoma JV LLC,D,2024-03-12,https://www.sec.gov/Archives/edgar/data/2015156/000201515624000001/primary_doc.xml
2015157,Old Tom Venture Club a Series of CGF2021 LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015157/000201515724000001/primary_doc.xml
2015158,Loop Golf Feb 2024 a Series of CGF2021 LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015158/000201515824000001/primary_doc.xml
2015159,Digibuild Leonis a Series of CGF2021 LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015159/000201515924000001/primary_doc.xml
2015160,Food Amigos Investment II a Series of CGF2021 LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015160/000201516024000001/primary_doc.xml
2015181,"LE Traffic Signal, LLC",D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015181/000201518124000001/primary_doc.xml
2015184,"MODRN Living Communities Investment, LLC",D,2024-03-20,https://www.sec.gov/Archives/edgar/data/2015184/000114036124014306/primary_doc.xml
2015190,Toy Chest LLC,D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015190/000201519024000001/primary_doc.xml
2015196,KPR Ayal Investor LLC,D,2024-03-21,https://www.sec.gov/Archives/edgar/data/2015196/000149315224010756/primary_doc.xml
2015205,SPC Flex Fund LLC,D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015205/000201398524000003/primary_doc.xml
2015208,"Grandview Peak Capital, LLC",D,2024-03-25,https://www.sec.gov/Archives/edgar/data/2015208/000201520824000001/primary_doc.xml
2015211,CES PROPERTIES FUND XXXIX (RUBY LOAN) LLC,D,2024-03-12,https://www.sec.gov/Archives/edgar/data/2015211/000201521124000001/primary_doc.xml
2015214,"Propel Bio SPV 2, LLC",D,2024-03-12,https://www.sec.gov/Archives/edgar/data/2015214/000201521424000001/primary_doc.xml
2015219,Cooney HoldCo LLC,D,2024-03-12,https://www.sec.gov/Archives/edgar/data/2015219/000110465924033385/primary_doc.xml
2015223,City Lake MHP LLC,D,2024-03-12,https://www.sec.gov/Archives/edgar/data/2015223/000201522324000001/primary_doc.xml
2015235,Blue Logistics Management Investment LLC,D,2024-03-19,https://www.sec.gov/Archives/edgar/data/2015235/000201509924000002/primary_doc.xml
2015238,BAM Nox Investors LLC,D,2024-03-22,https://www.sec.gov/Archives/edgar/data/2015238/000201523824000001/primary_doc.xml
2015240,Exp Eq-Arc-The Preston 1 LLC,D,2024-03-12,https://www.sec.gov/Archives/edgar/data/2015240/000201524024000001/primary_doc.xml
2015246,Pagosa Talisman LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015246/000201524624000001/primary_doc.xml
2015249,"BLOCKYROCKS, LLC",D,2024-03-12,https://www.sec.gov/Archives/edgar/data/2015249/000201524924000001/primary_doc.xml
2015255,EMPOWER INVESTING LLC,D,2024-03-20,https://www.sec.gov/Archives/edgar/data/2015255/000201525524000001/primary_doc.xml
2015259,"MPC FED CI ENERGY FUND V, LLC",D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015259/000201525924000001/primary_doc.xml
2015263,"Ann Uccello Apartments, LLC",D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015263/000201526324000001/primary_doc.xml
2015269,ECW Flex Fund LLC,D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015269/000201398524000002/primary_doc.xml
2015271,ENCLAVE HOSPITALITY LLC,D,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015271/000201527124000001/primary_doc.xml
2015274,"LARRY BOY MOVIE, LLC",D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015274/000201527424000001/primary_doc.xml
2015277,"DE Bison, LLC",D,2024-03-21,https://www.sec.gov/Archives/edgar/data/2015277/000201527724000002/primary_doc.xml
2015280,"FRO-TIME 4, LLC",D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015280/000201528024000002/primary_doc.xml
2015289,Seligman Healthcare Spectrum Fund LLC,D,2024-03-26,https://www.sec.gov/Archives/edgar/data/2015289/000092963824001137/primary_doc.xml
2015291,"DE-Veritas Holdings, LLC",D,2024-03-21,https://www.sec.gov/Archives/edgar/data/2015291/000201529124000001/primary_doc.xml
2015295,"Double Eagle Seltzers Holdco, LLC",D,2024-03-21,https://www.sec.gov/Archives/edgar/data/2015295/000201529524000004/primary_doc.xml
2015300,Fear 3 Film LLC,D,2024-03-12,https://www.sec.gov/Archives/edgar/data/2015300/000201530024000001/primary_doc.xml
2015315,"Double Eagle Spirits Holdco, LLC",D,2024-03-21,https://www.sec.gov/Archives/edgar/data/2015315/000201531524000001/primary_doc.xml
2015317,Deerfield MHC LLC,D,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015317/000201531724000001/primary_doc.xml
2015318,Omega Ventures Holdings II LLC,D,2024-03-25,https://www.sec.gov/Archives/edgar/data/2015318/000201531824000001/primary_doc.xml
2015326,BR Ventures LGF KISS4 QP Fund LLC,D/A,2024-03-27,https://www.sec.gov/Archives/edgar/data/2015326/000201532624000002/primary_doc.xml
2015326,BR Ventures LGF KISS4 QP Fund LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015326/000201532624000001/primary_doc.xml
2015332,"Milford Village Flats, LLC",D,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015332/000201533224000001/primary_doc.xml
2015340,9017 13TH AVE NW LLC,D,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015340/000201534024000001/primary_doc.xml
2015343,Capital Allocation Strategies II LLC,D,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015343/000201534324000001/primary_doc.xml
2015345,"PCO 36, a Series of Patricof Co. Master, LLC",D,2024-03-22,https://www.sec.gov/Archives/edgar/data/2015345/000101359424000300/primary_doc.xml
2015346,"WE LCDF, LLC",D,2024-03-19,https://www.sec.gov/Archives/edgar/data/2015346/000091142024000071/primary_doc.xml
2015352,M&H Select Service Hotel Fund LLC,D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015352/000201535224000001/primary_doc.xml
2015369,Dolores Mountain Property LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015369/000201536924000001/primary_doc.xml
2015374,BL Ento Holdings LLC,D,2024-03-18,https://www.sec.gov/Archives/edgar/data/2015374/000201537424000001/primary_doc.xml
2015377,EPIC RE VENTURES LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015377/000095012324002886/primary_doc.xml
2015385,"Aquila Chesney Holdings, LLC",D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015385/000201538524000001/primary_doc.xml
2015386,Ineffable Ventures Yummers LLC,D/A,2024-03-29,https://www.sec.gov/Archives/edgar/data/2015386/000201538624000002/primary_doc.xml
2015386,Ineffable Ventures Yummers LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015386/000201538624000001/primary_doc.xml
2015390,LONGBOAT BUTTONWOOD DRIVE LLC,D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015390/000201539024000001/primary_doc.xml
2015409,"68 Southbridge, LLC",D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015409/000201540924000001/primary_doc.xml
2015413,"DE NARVAEZ LONGBOAT KEY, LLC",D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015413/000201539024000002/primary_doc.xml
2015414,BuildTech Series a series of Allocations Funds LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015414/000201541424000001/primary_doc.xml
2015416,Ravden Group LLC,D,2024-03-19,https://www.sec.gov/Archives/edgar/data/2015416/000201541624000001/primary_doc.xml
2015429,"Coastal Hampton Go Store It Fund, LLC",D,2024-03-26,https://www.sec.gov/Archives/edgar/data/2015429/000201542924000001/primary_doc.xml
2015430,"DE POB Holdco, LLC",D,2024-03-21,https://www.sec.gov/Archives/edgar/data/2015430/000201543024000001/primary_doc.xml
2015432,"Enchanted Eagle Investments, LLC",D,2024-03-21,https://www.sec.gov/Archives/edgar/data/2015432/000201543224000001/primary_doc.xml
2015433,"Conquer Real Estate Fund I, LLC",D,2024-03-18,https://www.sec.gov/Archives/edgar/data/2015433/000201543324000001/primary_doc.xml
2015434,"HS Investor, LLC",D,2024-03-29,https://www.sec.gov/Archives/edgar/data/2015434/000201543424000001/primary_doc.xml
2015448,Pando Ventures Fund I SPV III LLC,D/A,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015448/000201544824000002/primary_doc.xml
2015448,Pando Ventures Fund I SPV III LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015448/000201544824000001/primary_doc.xml
2015455,Tower 18 Small Cap Fund LP,D,2024-03-19,https://www.sec.gov/Archives/edgar/data/2015455/000201545524000001/primary_doc.xml
2015461,Olive Grove ALC LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015461/000201546124000001/primary_doc.xml
2015462,NV FigureAI Series B QP Partners LLC,D/A,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015462/000201546224000002/primary_doc.xml
2015462,NV FigureAI Series B QP Partners LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015462/000201546224000001/primary_doc.xml
2015464,NV FigureAI Series B Partners LLC,D/A,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015464/000201546424000002/primary_doc.xml
2015464,NV FigureAI Series B Partners LLC,D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015464/000201546424000001/primary_doc.xml
2015470,"RM LSC Aspire, LLC",D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015470/000201547024000001/primary_doc.xml
2015476,"Matia 2024 Investment Group, LLC",D,2024-03-28,https://www.sec.gov/Archives/edgar/data/2015476/000201547624000001/primary_doc.xml
2015485,Epic Rain Ventures LLC,D/A,2024-03-27,https://www.sec.gov/Archives/edgar/data/2015485/000201548524000003/primary_doc.xml
2015485,Epic Rain Ventures LLC,D,2024-03-18,https://www.sec.gov/Archives/edgar/data/2015485/000201548524000002/primary_doc.xml
2015493,TFS Collateralized Fund VIII LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015493/000201549324000001/primary_doc.xml
2015501,Ineffable Ventures Tweaks LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015501/000201550124000001/primary_doc.xml
2015509,"Shopoff DHS Industrial Development Fund, LLC",D/A,2024-03-25,https://www.sec.gov/Archives/edgar/data/2015509/000201550924000002/primary_doc.xml
2015509,"Shopoff DHS Industrial Development Fund, LLC",D/A,2024-03-27,https://www.sec.gov/Archives/edgar/data/2015509/000201550924000003/primary_doc.xml
2015509,"Shopoff DHS Industrial Development Fund, LLC",D/A,2024-03-28,https://www.sec.gov/Archives/edgar/data/2015509/000201550924000004/primary_doc.xml
2015509,"Shopoff DHS Industrial Development Fund, LLC",D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015509/000201550924000001/primary_doc.xml
2015514,"One Source To Market, LLC",D,2024-03-26,https://www.sec.gov/Archives/edgar/data/2015514/000201551424000001/primary_doc.xml
2015517,"GRE FLEX FUND I, LLC",D,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015517/000201551724000001/primary_doc.xml
2015525,"Condotti Capital OZ I, LLC",D,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015525/000201552524000001/primary_doc.xml
2015530,"Condotti Capital I, LLC",D,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015530/000201553024000001/primary_doc.xml
2015541,"Asymmetria Investors III, LLC - Pulaski (PS)",D,2024-03-18,https://www.sec.gov/Archives/edgar/data/2015541/000201554124000001/primary_doc.xml
2015546,"Asymmetria Investors III, LLC - Milberg (PS)",D,2024-03-19,https://www.sec.gov/Archives/edgar/data/2015546/000201554624000002/primary_doc.xml
2015549,SCH Airport Road Investors LLC,D,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015549/000201554924000001/primary_doc.xml
2015551,"JC Storage Lenders, LLC",D,2024-03-22,https://www.sec.gov/Archives/edgar/data/2015551/000201555124000001/primary_doc.xml
2015560,Rizvi Energy IV LLC,D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015560/000201556224000003/primary_doc.xml
2015562,Rizvi Energy III LLC,D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015562/000201556224000002/primary_doc.xml
2015566,Gatsby Broadway LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015566/000201556624000001/primary_doc.xml
2015569,DNC FUND LLC,D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015569/000201556924000001/primary_doc.xml
2015572,"GRANITE PEAK 4, LLC",D,2024-03-13,https://www.sec.gov/Archives/edgar/data/2015572/000201557224000001/primary_doc.xml
2015573,"Skyway 41, LLC",D,2024-03-14,https://www.sec.gov/Archives/edgar/data/2015573/000201557324000001/primary_doc.xml
2015585,"CAG 2024 Holdings, LLC",D,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015585/000201558524000001/primary_doc.xml
2015599,"4M Building Lower Midco, LLC",D,2024-03-22,https://www.sec.gov/Archives/edgar/data/2015599/000201559924000001/primary_doc.xml
2015610,"APC Homes II, LLC",D,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015610/000201561024000001/primary_doc.xml
2015629,"Purple Arch Ventures Fund 8Q, LLC",D,2024-03-15,https://www.sec.gov/Archives/edgar/data/2015629/000201562924000001/primary_doc.xml
2015630,"Coastal Ridge Co-lnvest Fund lll, LLC",D,2024-03-26,https://www.sec.gov/Archives/edgar/data/2015630/000089706924000782/primary_doc.xml
2015632,"Coastal Ridge Scattered Site Apartment Fund II, LLC",D,2024-03-26,https://www.sec.gov/Archives/edgar/data/2015632/000089706924000783/primary_doc.xml
